num_stas,policy,seed,pdr,tput_kbps,avg_delay_ms,p95_delay_ms,drop_rate,fairness,col_rate,retry_rate,raw_fit_pass,e_total_mj,e_tx_mj,e_rx_mj,e_idle_mj,e_sleep_mj,ee_kbit_j,e_per_pkt_uj,assoc_mean_ms,assoc_max_ms,assoc_scan_ms,assoc_auth_ms,assoc_req_ms,assoc_frac
200,traffic_split,42,0.982292,40.234667,1497.427076,3699.285467,0.017708,0.998519,0.36859,0.36859,1.0,492.294915,72.710592,103.232604,263.98586,52.365859,49.037273,20882.074863,3696.698493,5294.444,7.1,1513.718507,2175.879987,1.0
200,traffic_split,7,0.953958,39.074133,1554.80569,4080.076565,0.046042,0.991425,0.386306,0.386306,1.0,485.552576,72.850176,103.183194,256.978144,52.541062,48.284122,21207.799799,3513.75818,4962.884,7.1,1499.750973,2006.907207,1.0
200,traffic_split,99,0.983125,40.2688,1441.326612,3610.586481,0.016875,0.997204,0.344856,0.344856,1.0,485.521127,70.027848,103.23367,259.78119,52.478419,49.763602,20577.288705,3631.955947,5047.676,7.1,1514.62356,2110.232387,1.0
200,laca,42,0.937083,38.382933,1859.594493,4555.805024,0.062917,0.989359,0.352963,0.352963,1.0,532.790282,67.485264,103.146581,310.951511,51.206926,43.224812,23690.097033,3432.425933,4559.4,7.1,1513.3206,1912.005333,1.0
200,laca,7,0.941667,38.570667,1919.545239,4625.910068,0.058333,0.993271,0.350429,0.350429,1.0,532.580466,67.61688,103.157956,310.590127,51.215503,43.45334,23565.507338,3425.677587,4486.068,7.1,1503.0636,1915.513987,1.0
200,laca,99,0.940625,38.528,1948.675144,4715.010492,0.059375,0.992648,0.353394,0.353272,1.0,534.623339,67.856328,103.153335,312.445177,51.168499,43.239414,23682.096979,3433.696547,4538.828,7.1,1517.7911,1908.805447,1.0
200,rl,42,0.97,39.7312,1852.63,4383.935549,0.03,0.997402,0.359755,0.359755,1.0,522.874511,70.567848,103.205233,297.568977,51.532454,45.591666,22460.245323,3583.107327,4900.137333,7.1,1513.810407,2062.19692,1.0
200,rl,7,0.972292,39.825067,1822.708821,4327.43791,0.027708,0.997796,0.363647,0.363647,1.0,518.652125,71.237112,103.213764,292.545127,51.656122,46.07142,22226.36061,3562.363133,4702.290667,7.1,1500.361667,2054.901467,1.0
200,rl,99,0.947917,38.826667,1964.902715,4622.639106,0.052083,0.994337,0.363593,0.363593,1.0,534.86302,69.522072,103.163643,310.976806,51.200498,43.555077,23510.462405,3595.2624,4926.294667,7.1,1516.883033,2071.279367,1.0
400,no_raw,42,0.130208,10.666667,2873.785881,5052.196173,0.869792,0.876234,0.865136,0.803083,1.0,2513.438186,50.207796,101.575241,2361.655149,0.0,1.273156,804300.21952,32780.260053,81693.464,7.1,3036.44997,29736.710083,1.0
