num_stas,no_raw_pdr_mean,no_raw_pdr_ci_low,no_raw_pdr_ci_hi,no_raw_tput_kbps_mean,no_raw_tput_kbps_ci_low,no_raw_tput_kbps_ci_hi,no_raw_avg_delay_ms_mean,no_raw_avg_delay_ms_ci_low,no_raw_avg_delay_ms_ci_hi,no_raw_p95_delay_ms_mean,no_raw_p95_delay_ms_ci_low,no_raw_p95_delay_ms_ci_hi,no_raw_drop_rate_mean,no_raw_drop_rate_ci_low,no_raw_drop_rate_ci_hi,no_raw_fairness_mean,no_raw_fairness_ci_low,no_raw_fairness_ci_hi,no_raw_col_rate_mean,no_raw_col_rate_ci_low,no_raw_col_rate_ci_hi,no_raw_retry_rate_mean,no_raw_retry_rate_ci_low,no_raw_retry_rate_ci_hi,no_raw_raw_fit_pass_mean,no_raw_raw_fit_pass_ci_low,no_raw_raw_fit_pass_ci_hi,no_raw_e_total_mj_mean,no_raw_e_total_mj_ci_low,no_raw_e_total_mj_ci_hi,no_raw_e_tx_mj_mean,no_raw_e_tx_mj_ci_low,no_raw_e_tx_mj_ci_hi,no_raw_e_rx_mj_mean,no_raw_e_rx_mj_ci_low,no_raw_e_rx_mj_ci_hi,no_raw_e_idle_mj_mean,no_raw_e_idle_mj_ci_low,no_raw_e_idle_mj_ci_hi,no_raw_e_sleep_mj_mean,no_raw_e_sleep_mj_ci_low,no_raw_e_sleep_mj_ci_hi,no_raw_ee_kbit_j_mean,no_raw_ee_kbit_j_ci_low,no_raw_ee_kbit_j_ci_hi,no_raw_e_per_pkt_uj_mean,no_raw_e_per_pkt_uj_ci_low,no_raw_e_per_pkt_uj_ci_hi,no_raw_assoc_mean_ms_mean,no_raw_assoc_mean_ms_ci_low,no_raw_assoc_mean_ms_ci_hi,no_raw_assoc_max_ms_mean,no_raw_assoc_max_ms_ci_low,no_raw_assoc_max_ms_ci_hi,no_raw_assoc_scan_ms_mean,no_raw_assoc_scan_ms_ci_low,no_raw_assoc_scan_ms_ci_hi,no_raw_assoc_auth_ms_mean,no_raw_assoc_auth_ms_ci_low,no_raw_assoc_auth_ms_ci_hi,no_raw_assoc_req_ms_mean,no_raw_assoc_req_ms_ci_low,no_raw_assoc_req_ms_ci_hi,no_raw_assoc_frac_mean,no_raw_assoc_frac_ci_low,no_raw_assoc_frac_ci_hi,static_pdr_mean,static_pdr_ci_low,static_pdr_ci_hi,static_tput_kbps_mean,static_tput_kbps_ci_low,static_tput_kbps_ci_hi,static_avg_delay_ms_mean,static_avg_delay_ms_ci_low,static_avg_delay_ms_ci_hi,static_p95_delay_ms_mean,static_p95_delay_ms_ci_low,static_p95_delay_ms_ci_hi,static_drop_rate_mean,static_drop_rate_ci_low,static_drop_rate_ci_hi,static_fairness_mean,static_fairness_ci_low,static_fairness_ci_hi,static_col_rate_mean,static_col_rate_ci_low,static_col_rate_ci_hi,static_retry_rate_mean,static_retry_rate_ci_low,static_retry_rate_ci_hi,static_raw_fit_pass_mean,static_raw_fit_pass_ci_low,static_raw_fit_pass_ci_hi,static_e_total_mj_mean,static_e_total_mj_ci_low,static_e_total_mj_ci_hi,static_e_tx_mj_mean,static_e_tx_mj_ci_low,static_e_tx_mj_ci_hi,static_e_rx_mj_mean,static_e_rx_mj_ci_low,static_e_rx_mj_ci_hi,static_e_idle_mj_mean,static_e_idle_mj_ci_low,static_e_idle_mj_ci_hi,static_e_sleep_mj_mean,static_e_sleep_mj_ci_low,static_e_sleep_mj_ci_hi,static_ee_kbit_j_mean,static_ee_kbit_j_ci_low,static_ee_kbit_j_ci_hi,static_e_per_pkt_uj_mean,static_e_per_pkt_uj_ci_low,static_e_per_pkt_uj_ci_hi,static_assoc_mean_ms_mean,static_assoc_mean_ms_ci_low,static_assoc_mean_ms_ci_hi,static_assoc_max_ms_mean,static_assoc_max_ms_ci_low,static_assoc_max_ms_ci_hi,static_assoc_scan_ms_mean,static_assoc_scan_ms_ci_low,static_assoc_scan_ms_ci_hi,static_assoc_auth_ms_mean,static_assoc_auth_ms_ci_low,static_assoc_auth_ms_ci_hi,static_assoc_req_ms_mean,static_assoc_req_ms_ci_low,static_assoc_req_ms_ci_hi,static_assoc_frac_mean,static_assoc_frac_ci_low,static_assoc_frac_ci_hi,adaptive_pdr_mean,adaptive_pdr_ci_low,adaptive_pdr_ci_hi,adaptive_tput_kbps_mean,adaptive_tput_kbps_ci_low,adaptive_tput_kbps_ci_hi,adaptive_avg_delay_ms_mean,adaptive_avg_delay_ms_ci_low,adaptive_avg_delay_ms_ci_hi,adaptive_p95_delay_ms_mean,adaptive_p95_delay_ms_ci_low,adaptive_p95_delay_ms_ci_hi,adaptive_drop_rate_mean,adaptive_drop_rate_ci_low,adaptive_drop_rate_ci_hi,adaptive_fairness_mean,adaptive_fairness_ci_low,adaptive_fairness_ci_hi,adaptive_col_rate_mean,adaptive_col_rate_ci_low,adaptive_col_rate_ci_hi,adaptive_retry_rate_mean,adaptive_retry_rate_ci_low,adaptive_retry_rate_ci_hi,adaptive_raw_fit_pass_mean,adaptive_raw_fit_pass_ci_low,adaptive_raw_fit_pass_ci_hi,adaptive_e_total_mj_mean,adaptive_e_total_mj_ci_low,adaptive_e_total_mj_ci_hi,adaptive_e_tx_mj_mean,adaptive_e_tx_mj_ci_low,adaptive_e_tx_mj_ci_hi,adaptive_e_rx_mj_mean,adaptive_e_rx_mj_ci_low,adaptive_e_rx_mj_ci_hi,adaptive_e_idle_mj_mean,adaptive_e_idle_mj_ci_low,adaptive_e_idle_mj_ci_hi,adaptive_e_sleep_mj_mean,adaptive_e_sleep_mj_ci_low,adaptive_e_sleep_mj_ci_hi,adaptive_ee_kbit_j_mean,adaptive_ee_kbit_j_ci_low,adaptive_ee_kbit_j_ci_hi,adaptive_e_per_pkt_uj_mean,adaptive_e_per_pkt_uj_ci_low,adaptive_e_per_pkt_uj_ci_hi,adaptive_assoc_mean_ms_mean,adaptive_assoc_mean_ms_ci_low,adaptive_assoc_mean_ms_ci_hi,adaptive_assoc_max_ms_mean,adaptive_assoc_max_ms_ci_low,adaptive_assoc_max_ms_ci_hi,adaptive_assoc_scan_ms_mean,adaptive_assoc_scan_ms_ci_low,adaptive_assoc_scan_ms_ci_hi,adaptive_assoc_auth_ms_mean,adaptive_assoc_auth_ms_ci_low,adaptive_assoc_auth_ms_ci_hi,adaptive_assoc_req_ms_mean,adaptive_assoc_req_ms_ci_low,adaptive_assoc_req_ms_ci_hi,adaptive_assoc_frac_mean,adaptive_assoc_frac_ci_low,adaptive_assoc_frac_ci_hi,cluster_csv_pdr_mean,cluster_csv_pdr_ci_low,cluster_csv_pdr_ci_hi,cluster_csv_tput_kbps_mean,cluster_csv_tput_kbps_ci_low,cluster_csv_tput_kbps_ci_hi,cluster_csv_avg_delay_ms_mean,cluster_csv_avg_delay_ms_ci_low,cluster_csv_avg_delay_ms_ci_hi,cluster_csv_p95_delay_ms_mean,cluster_csv_p95_delay_ms_ci_low,cluster_csv_p95_delay_ms_ci_hi,cluster_csv_drop_rate_mean,cluster_csv_drop_rate_ci_low,cluster_csv_drop_rate_ci_hi,cluster_csv_fairness_mean,cluster_csv_fairness_ci_low,cluster_csv_fairness_ci_hi,cluster_csv_col_rate_mean,cluster_csv_col_rate_ci_low,cluster_csv_col_rate_ci_hi,cluster_csv_retry_rate_mean,cluster_csv_retry_rate_ci_low,cluster_csv_retry_rate_ci_hi,cluster_csv_raw_fit_pass_mean,cluster_csv_raw_fit_pass_ci_low,cluster_csv_raw_fit_pass_ci_hi,cluster_csv_e_total_mj_mean,cluster_csv_e_total_mj_ci_low,cluster_csv_e_total_mj_ci_hi,cluster_csv_e_tx_mj_mean,cluster_csv_e_tx_mj_ci_low,cluster_csv_e_tx_mj_ci_hi,cluster_csv_e_rx_mj_mean,cluster_csv_e_rx_mj_ci_low,cluster_csv_e_rx_mj_ci_hi,cluster_csv_e_idle_mj_mean,cluster_csv_e_idle_mj_ci_low,cluster_csv_e_idle_mj_ci_hi,cluster_csv_e_sleep_mj_mean,cluster_csv_e_sleep_mj_ci_low,cluster_csv_e_sleep_mj_ci_hi,cluster_csv_ee_kbit_j_mean,cluster_csv_ee_kbit_j_ci_low,cluster_csv_ee_kbit_j_ci_hi,cluster_csv_e_per_pkt_uj_mean,cluster_csv_e_per_pkt_uj_ci_low,cluster_csv_e_per_pkt_uj_ci_hi,cluster_csv_assoc_mean_ms_mean,cluster_csv_assoc_mean_ms_ci_low,cluster_csv_assoc_mean_ms_ci_hi,cluster_csv_assoc_max_ms_mean,cluster_csv_assoc_max_ms_ci_low,cluster_csv_assoc_max_ms_ci_hi,cluster_csv_assoc_scan_ms_mean,cluster_csv_assoc_scan_ms_ci_low,cluster_csv_assoc_scan_ms_ci_hi,cluster_csv_assoc_auth_ms_mean,cluster_csv_assoc_auth_ms_ci_low,cluster_csv_assoc_auth_ms_ci_hi,cluster_csv_assoc_req_ms_mean,cluster_csv_assoc_req_ms_ci_low,cluster_csv_assoc_req_ms_ci_hi,cluster_csv_assoc_frac_mean,cluster_csv_assoc_frac_ci_low,cluster_csv_assoc_frac_ci_hi,traffic_split_pdr_mean,traffic_split_pdr_ci_low,traffic_split_pdr_ci_hi,traffic_split_tput_kbps_mean,traffic_split_tput_kbps_ci_low,traffic_split_tput_kbps_ci_hi,traffic_split_avg_delay_ms_mean,traffic_split_avg_delay_ms_ci_low,traffic_split_avg_delay_ms_ci_hi,traffic_split_p95_delay_ms_mean,traffic_split_p95_delay_ms_ci_low,traffic_split_p95_delay_ms_ci_hi,traffic_split_drop_rate_mean,traffic_split_drop_rate_ci_low,traffic_split_drop_rate_ci_hi,traffic_split_fairness_mean,traffic_split_fairness_ci_low,traffic_split_fairness_ci_hi,traffic_split_col_rate_mean,traffic_split_col_rate_ci_low,traffic_split_col_rate_ci_hi,traffic_split_retry_rate_mean,traffic_split_retry_rate_ci_low,traffic_split_retry_rate_ci_hi,traffic_split_raw_fit_pass_mean,traffic_split_raw_fit_pass_ci_low,traffic_split_raw_fit_pass_ci_hi,traffic_split_e_total_mj_mean,traffic_split_e_total_mj_ci_low,traffic_split_e_total_mj_ci_hi,traffic_split_e_tx_mj_mean,traffic_split_e_tx_mj_ci_low,traffic_split_e_tx_mj_ci_hi,traffic_split_e_rx_mj_mean,traffic_split_e_rx_mj_ci_low,traffic_split_e_rx_mj_ci_hi,traffic_split_e_idle_mj_mean,traffic_split_e_idle_mj_ci_low,traffic_split_e_idle_mj_ci_hi,traffic_split_e_sleep_mj_mean,traffic_split_e_sleep_mj_ci_low,traffic_split_e_sleep_mj_ci_hi,traffic_split_ee_kbit_j_mean,traffic_split_ee_kbit_j_ci_low,traffic_split_ee_kbit_j_ci_hi,traffic_split_e_per_pkt_uj_mean,traffic_split_e_per_pkt_uj_ci_low,traffic_split_e_per_pkt_uj_ci_hi,traffic_split_assoc_mean_ms_mean,traffic_split_assoc_mean_ms_ci_low,traffic_split_assoc_mean_ms_ci_hi,traffic_split_assoc_max_ms_mean,traffic_split_assoc_max_ms_ci_low,traffic_split_assoc_max_ms_ci_hi,traffic_split_assoc_scan_ms_mean,traffic_split_assoc_scan_ms_ci_low,traffic_split_assoc_scan_ms_ci_hi,traffic_split_assoc_auth_ms_mean,traffic_split_assoc_auth_ms_ci_low,traffic_split_assoc_auth_ms_ci_hi,traffic_split_assoc_req_ms_mean,traffic_split_assoc_req_ms_ci_low,traffic_split_assoc_req_ms_ci_hi,traffic_split_assoc_frac_mean,traffic_split_assoc_frac_ci_low,traffic_split_assoc_frac_ci_hi,laca_pdr_mean,laca_pdr_ci_low,laca_pdr_ci_hi,laca_tput_kbps_mean,laca_tput_kbps_ci_low,laca_tput_kbps_ci_hi,laca_avg_delay_ms_mean,laca_avg_delay_ms_ci_low,laca_avg_delay_ms_ci_hi,laca_p95_delay_ms_mean,laca_p95_delay_ms_ci_low,laca_p95_delay_ms_ci_hi,laca_drop_rate_mean,laca_drop_rate_ci_low,laca_drop_rate_ci_hi,laca_fairness_mean,laca_fairness_ci_low,laca_fairness_ci_hi,laca_col_rate_mean,laca_col_rate_ci_low,laca_col_rate_ci_hi,laca_retry_rate_mean,laca_retry_rate_ci_low,laca_retry_rate_ci_hi,laca_raw_fit_pass_mean,laca_raw_fit_pass_ci_low,laca_raw_fit_pass_ci_hi,laca_e_total_mj_mean,laca_e_total_mj_ci_low,laca_e_total_mj_ci_hi,laca_e_tx_mj_mean,laca_e_tx_mj_ci_low,laca_e_tx_mj_ci_hi,laca_e_rx_mj_mean,laca_e_rx_mj_ci_low,laca_e_rx_mj_ci_hi,laca_e_idle_mj_mean,laca_e_idle_mj_ci_low,laca_e_idle_mj_ci_hi,laca_e_sleep_mj_mean,laca_e_sleep_mj_ci_low,laca_e_sleep_mj_ci_hi,laca_ee_kbit_j_mean,laca_ee_kbit_j_ci_low,laca_ee_kbit_j_ci_hi,laca_e_per_pkt_uj_mean,laca_e_per_pkt_uj_ci_low,laca_e_per_pkt_uj_ci_hi,laca_assoc_mean_ms_mean,laca_assoc_mean_ms_ci_low,laca_assoc_mean_ms_ci_hi,laca_assoc_max_ms_mean,laca_assoc_max_ms_ci_low,laca_assoc_max_ms_ci_hi,laca_assoc_scan_ms_mean,laca_assoc_scan_ms_ci_low,laca_assoc_scan_ms_ci_hi,laca_assoc_auth_ms_mean,laca_assoc_auth_ms_ci_low,laca_assoc_auth_ms_ci_hi,laca_assoc_req_ms_mean,laca_assoc_req_ms_ci_low,laca_assoc_req_ms_ci_hi,laca_assoc_frac_mean,laca_assoc_frac_ci_low,laca_assoc_frac_ci_hi,rl_pdr_mean,rl_pdr_ci_low,rl_pdr_ci_hi,rl_tput_kbps_mean,rl_tput_kbps_ci_low,rl_tput_kbps_ci_hi,rl_avg_delay_ms_mean,rl_avg_delay_ms_ci_low,rl_avg_delay_ms_ci_hi,rl_p95_delay_ms_mean,rl_p95_delay_ms_ci_low,rl_p95_delay_ms_ci_hi,rl_drop_rate_mean,rl_drop_rate_ci_low,rl_drop_rate_ci_hi,rl_fairness_mean,rl_fairness_ci_low,rl_fairness_ci_hi,rl_col_rate_mean,rl_col_rate_ci_low,rl_col_rate_ci_hi,rl_retry_rate_mean,rl_retry_rate_ci_low,rl_retry_rate_ci_hi,rl_raw_fit_pass_mean,rl_raw_fit_pass_ci_low,rl_raw_fit_pass_ci_hi,rl_e_total_mj_mean,rl_e_total_mj_ci_low,rl_e_total_mj_ci_hi,rl_e_tx_mj_mean,rl_e_tx_mj_ci_low,rl_e_tx_mj_ci_hi,rl_e_rx_mj_mean,rl_e_rx_mj_ci_low,rl_e_rx_mj_ci_hi,rl_e_idle_mj_mean,rl_e_idle_mj_ci_low,rl_e_idle_mj_ci_hi,rl_e_sleep_mj_mean,rl_e_sleep_mj_ci_low,rl_e_sleep_mj_ci_hi,rl_ee_kbit_j_mean,rl_ee_kbit_j_ci_low,rl_ee_kbit_j_ci_hi,rl_e_per_pkt_uj_mean,rl_e_per_pkt_uj_ci_low,rl_e_per_pkt_uj_ci_hi,rl_assoc_mean_ms_mean,rl_assoc_mean_ms_ci_low,rl_assoc_mean_ms_ci_hi,rl_assoc_max_ms_mean,rl_assoc_max_ms_ci_low,rl_assoc_max_ms_ci_hi,rl_assoc_scan_ms_mean,rl_assoc_scan_ms_ci_low,rl_assoc_scan_ms_ci_hi,rl_assoc_auth_ms_mean,rl_assoc_auth_ms_ci_low,rl_assoc_auth_ms_ci_hi,rl_assoc_req_ms_mean,rl_assoc_req_ms_ci_low,rl_assoc_req_ms_ci_hi,rl_assoc_frac_mean,rl_assoc_frac_ci_low,rl_assoc_frac_ci_hi
100,0.600139,0.578197,0.622081,12.290844,11.841464,12.740224,1929.827474,1866.084267,1993.570682,4610.450543,4531.785925,4689.115161,0.399861,0.377919,0.421803,0.981434,0.974761,0.988106,0.892696,0.881275,0.904117,0.847805,0.839772,0.855839,1.0,1.0,1.0,2649.135476,2648.794489,2649.476462,202.422384,201.956345,202.888423,102.158976,102.050814,102.267138,2344.554116,2344.537224,2344.571008,0.0,0.0,0.0,5.567484,5.363222,5.771747,183951.730536,177225.18541,190678.275662,2818.418293,2774.095341,2862.741246,4694.544889,4523.846891,4865.242887,7.1,7.1,7.1,756.699573,711.475185,801.923962,2054.61872,1970.093471,2139.143969,1.0,1.0,1.0,0.498889,0.490085,0.507693,10.217244,10.036943,10.397546,3051.622688,2960.110714,3143.134663,7981.647754,7385.65809,8577.637417,0.501111,0.492307,0.509915,0.778848,0.743436,0.814259,0.472523,0.462991,0.482055,0.471491,0.463607,0.479375,1.0,1.0,1.0,436.472007,433.935735,439.008278,46.59296,46.379126,46.806794,102.368702,102.344722,102.392681,234.323409,231.927332,236.719486,53.186936,53.126502,53.24737,28.090828,27.444099,28.737557,36455.262263,35617.843675,37292.680852,1532.502996,1433.381,1631.624991,1828.226222,1721.73821,1934.714235,7.1,7.1,7.1,756.320102,713.741007,798.899197,769.082893,711.723929,826.441858,1.0,1.0,1.0,1.0,1.0,1.0,20.48,20.48,20.48,622.936285,618.831363,627.041208,1434.308776,1374.22959,1494.387961,0.0,0.0,0.0,1.0,1.0,1.0,0.212814,0.206476,0.219152,0.212814,0.206476,0.219152,1.0,1.0,1.0,387.430408,383.287778,391.573037,58.3032,57.765772,58.840628,103.267795,103.253338,103.282252,171.132483,167.189434,175.075531,54.72693,54.627513,54.826347,63.434111,62.75547,64.112753,16142.933653,15970.324103,16315.543203,1699.480884,1574.23163,1824.730139,2393.797778,2105.681508,2681.914048,7.1,7.1,7.1,755.327556,710.891968,799.763143,937.053329,853.87608,1020.230578,1.0,1.0,1.0,0.466528,0.421332,0.511724,9.554489,8.628877,10.480101,3484.174069,3336.190563,3632.157576,9110.669499,8649.927829,9571.41117,0.533472,0.488276,0.578668,0.755939,0.710774,0.801103,0.469107,0.424781,0.513434,0.468256,0.424392,0.512121,1.0,1.0,1.0,434.598547,432.334531,436.862564,43.648336,43.447218,43.849454,102.312064,102.233051,102.391077,235.471272,233.254299,237.688245,53.166876,53.111585,53.222166,26.383064,23.691121,29.075006,38856.741455,34866.692139,42846.790772,1522.392996,1437.202361,1607.58363,1814.222222,1725.636796,1902.807648,7.1,7.1,7.1,753.709591,717.39321,790.025972,761.583404,712.359477,810.807332,1.0,1.0,1.0,1.0,1.0,1.0,20.48,20.48,20.48,677.455706,617.261469,737.649942,1558.800783,1405.109609,1712.491957,0.0,0.0,0.0,1.0,1.0,1.0,0.298566,0.274545,0.322587,0.298566,0.274545,0.322587,1.0,1.0,1.0,401.136862,398.228674,404.045049,66.130944,63.575526,68.686362,103.268269,103.253563,103.282976,177.183748,173.346874,181.020622,54.553901,54.462366,54.645436,61.26622,60.82248,61.709961,16714.035903,16592.861413,16835.210394,1687.279956,1617.27412,1757.285791,2306.590222,2178.212853,2434.967591,7.1,7.1,7.1,754.464769,712.884927,796.044611,925.715187,855.953701,995.476672,1.0,1.0,1.0,1.0,1.0,1.0,20.48,20.48,20.48,686.89413,681.594628,692.193633,1682.78005,1584.277247,1781.282853,0.0,0.0,0.0,1.0,1.0,1.0,0.18288,0.158356,0.207404,0.18288,0.158356,0.207404,1.0,1.0,1.0,447.63034,437.73801,457.52267,55.961824,54.107923,57.815725,103.268269,103.250578,103.285961,235.270262,227.000608,243.539916,53.129985,52.918109,53.341862,54.905341,53.691871,56.118811,18651.264177,18239.083752,19063.444603,1632.351778,1562.660426,1702.04313,2110.455111,1955.527042,2265.38318,7.1,7.1,7.1,754.231053,703.655028,804.807079,871.020724,844.915766,897.125683,1.0,1.0,1.0,0.984722,0.927937,1.041507,20.167111,19.004152,21.330071,1121.836844,537.337448,1706.336239,3031.940668,932.564654,5131.316681,0.015278,-0.041507,0.072063,0.999379,0.997061,1.001697,0.333415,0.259372,0.407459,0.333415,0.259372,0.407459,1.0,1.0,1.0,463.25331,440.72947,485.777149,68.967648,64.256263,73.679033,103.24315,103.134527,103.351772,238.017123,218.997327,257.036919,53.025389,52.539584,53.511194,52.267471,46.924361,57.610582,19614.102613,17570.119206,21658.08602,1584.438244,1450.661009,1718.21548,1939.411111,1839.617328,2039.204894,7.1,7.1,7.1,757.132093,708.887944,805.376242,820.206151,734.672252,905.740051,1.0,1.0,1.0
200,0.244653,0.240312,0.248993,10.020978,9.843187,10.198769,2811.903655,2664.822249,2958.985061,4876.411438,4805.738394,4947.084482,0.755347,0.751007,0.759688,0.966897,0.96479,0.969004,0.92307,0.921616,0.924525,0.851191,0.849606,0.852777,1.0,1.0,1.0,2559.208131,2559.185097,2559.231165,101.678712,101.646416,101.711008,101.601841,101.593264,101.610419,2355.927578,2355.926553,2355.928602,0.0,0.0,0.0,2.349393,2.30769,2.391097,435871.957069,428166.099768,443577.81437,10739.657074,10330.413777,11148.900371,24869.028413,24384.702271,25353.354556,7.1,7.1,7.1,1510.345398,1488.235558,1532.455238,9222.211676,8823.082113,9621.341239,1.0,1.0,1.0,0.472083,0.460383,0.483783,19.336533,18.857308,19.815759,3177.111697,3141.463024,3212.760369,8318.659079,7768.736051,8868.582107,0.527917,0.516217,0.539617,0.731152,0.700557,0.761747,0.474634,0.462912,0.486356,0.474036,0.462511,0.485562,1.0,1.0,1.0,443.22147,441.677247,444.765692,44.502648,44.37856,44.626736,102.316803,102.306568,102.327039,243.43669,241.963872,244.909507,52.965329,52.928243,53.002414,26.176626,25.437684,26.915568,39122.257287,38010.913424,40233.60115,3209.974864,3162.699387,3257.250342,3946.146222,3914.36336,3977.929084,7.1,7.1,7.1,1510.97198,1498.766537,1523.177423,1691.902884,1641.15598,1742.649789,1.0,1.0,1.0,0.983542,0.96976,0.997323,40.285867,39.721381,40.850352,1548.070942,1507.584477,1588.557408,3913.998276,3713.468036,4114.528516,0.016458,0.002677,0.03024,0.998579,0.997085,1.000073,0.360309,0.34676,0.373858,0.360309,0.34676,0.373858,1.0,1.0,1.0,490.723494,484.536796,496.910191,71.776752,70.919363,72.634141,103.235092,103.204539,103.265645,263.326739,257.821319,268.832158,52.384911,52.244994,52.524827,49.257743,48.333813,50.181672,20789.402114,20398.447261,21180.356968,3606.052089,3502.788181,3709.315997,5128.021333,5014.786005,5241.256661,7.1,7.1,7.1,1510.369553,1488.884184,1531.854922,2088.582536,1973.576104,2203.588967,1.0,1.0,1.0,0.502847,0.492186,0.513509,20.596622,20.159922,21.033322,2711.542219,2591.670544,2831.413895,8932.069885,8727.591296,9136.548475,0.497153,0.486491,0.507814,0.653256,0.645116,0.661395,0.413605,0.398658,0.428553,0.412343,0.397788,0.426898,1.0,1.0,1.0,437.374748,434.49607,440.253426,41.805304,41.138174,42.472434,102.375455,102.352253,102.398658,240.139203,237.523078,242.755328,53.054786,52.988633,53.120938,28.254884,27.686963,28.822804,36243.103679,35514.725386,36971.481972,3208.2027,3110.682404,3305.722996,4030.051556,3831.129335,4228.973776,7.1,7.1,7.1,1510.858096,1508.219317,1513.496874,1690.244604,1595.334463,1785.154746,1.0,1.0,1.0,0.973125,0.931875,1.014375,39.8592,38.169597,41.548803,1497.853126,1356.889941,1638.816311,3796.649504,3176.982386,4416.316622,0.026875,-0.014375,0.068125,0.995716,0.98634,1.005092,0.366584,0.314916,0.418253,0.366584,0.314916,0.418253,1.0,1.0,1.0,487.789539,478.096145,497.482933,71.862872,67.911012,75.814732,103.21649,103.144842,103.288137,260.248398,251.485783,269.011013,52.46178,52.241223,52.682337,49.028332,47.190468,50.866197,20889.054456,20105.709108,21672.399803,3614.13754,3383.683717,3844.591363,5101.668,4673.745806,5529.590194,7.1,7.1,7.1,1509.364347,1488.650643,1530.07805,2097.673193,1886.048257,2309.29813,1.0,1.0,1.0,0.939792,0.933823,0.945761,38.493867,38.24938,38.738353,1909.271625,1796.432313,2022.110937,4632.241862,4434.013093,4830.47063,0.060208,0.054239,0.066177,0.99176,0.986538,0.996982,0.352262,0.348283,0.356242,0.352221,0.348347,0.356096,1.0,1.0,1.0,533.331362,530.539483,536.123242,67.652824,67.185457,68.120191,103.152624,103.138412,103.166836,311.328938,308.885757,313.77212,51.196976,51.134788,51.259164,43.305855,42.988025,43.623686,23645.90045,23472.649436,23819.151464,3430.600022,3419.89244,3441.307604,4528.098667,4434.128447,4622.068887,7.1,7.1,7.1,1511.391767,1492.632938,1530.150595,1912.108256,1903.772173,1920.444338,1.0,1.0,1.0,0.963403,0.929963,0.996843,39.460978,38.091286,40.83067,1880.080512,1693.839239,2066.321786,4444.670855,4055.393849,4833.947861,0.036597,0.003157,0.070037,0.996512,0.991808,1.001216,0.362332,0.356787,0.367876,0.362332,0.356787,0.367876,1.0,1.0,1.0,525.463219,504.570491,546.355946,70.442344,68.29493,72.589758,103.194214,103.127594,103.260833,300.363636,276.692013,324.03526,51.463025,50.877682,52.048367,45.072721,41.753573,48.391869,22732.356113,21033.238466,24431.47376,3580.244287,3538.916203,3621.57237,4842.907556,4538.630546,5147.184565,7.1,7.1,7.1,1510.351702,1488.521893,1532.181511,2062.792584,2042.408137,2083.177032,1.0,1.0,1.0
