policy,num_stas,packet_interval,n_seeds,pdr_mean,pdr_ci_lo,pdr_ci_hi,tput_kbps_mean,tput_kbps_ci_lo,tput_kbps_ci_hi,avg_delay_ms_mean,avg_delay_ms_ci_lo,avg_delay_ms_ci_hi,p95_delay_ms_mean,p95_delay_ms_ci_lo,p95_delay_ms_ci_hi,drop_rate_mean,drop_rate_ci_lo,drop_rate_ci_hi,fairness_mean,fairness_ci_lo,fairness_ci_hi,col_rate_mean,col_rate_ci_lo,col_rate_ci_hi,retry_rate_mean,retry_rate_ci_lo,retry_rate_ci_hi,raw_fit_pass_mean,raw_fit_pass_ci_lo,raw_fit_pass_ci_hi,assoc_mean_ms_mean,assoc_mean_ms_ci_lo,assoc_mean_ms_ci_hi,assoc_max_ms_mean,assoc_max_ms_ci_lo,assoc_max_ms_ci_hi,assoc_scan_ms_mean,assoc_scan_ms_ci_lo,assoc_scan_ms_ci_hi,assoc_auth_ms_mean,assoc_auth_ms_ci_lo,assoc_auth_ms_ci_hi,assoc_req_ms_mean,assoc_req_ms_ci_lo,assoc_req_ms_ci_hi,assoc_frac_mean,assoc_frac_ci_lo,assoc_frac_ci_hi,e_total_mj_mean,e_total_mj_ci_lo,e_total_mj_ci_hi,e_tx_mj_mean,e_tx_mj_ci_lo,e_tx_mj_ci_hi,e_rx_mj_mean,e_rx_mj_ci_lo,e_rx_mj_ci_hi,e_idle_mj_mean,e_idle_mj_ci_lo,e_idle_mj_ci_hi,e_sleep_mj_mean,e_sleep_mj_ci_lo,e_sleep_mj_ci_hi,e_retx_mj_mean,e_retx_mj_ci_lo,e_retx_mj_ci_hi,retx_energy_pct_mean,retx_energy_pct_ci_lo,retx_energy_pct_ci_hi,avg_tx_retries_mean,avg_tx_retries_ci_lo,avg_tx_retries_ci_hi,ee_kbit_j_mean,ee_kbit_j_ci_lo,ee_kbit_j_ci_hi,e_per_pkt_uj_mean,e_per_pkt_uj_ci_lo,e_per_pkt_uj_ci_hi
cluster_adaptive,300,2.0,1,0.248556,0.248556,0.248556,38.178133,38.178133,38.178133,4263.126281,4263.126281,4263.126281,7707.005012,7707.005012,7707.005012,0.751444,0.751444,0.751444,0.750481,0.750481,0.750481,0.481025,0.481025,0.481025,0.480617,0.480617,0.480617,1.0,1.0,1.0,17653.982787,17653.982787,17653.982787,33000.841333,33000.841333,33000.841333,7752.87544,7752.87544,7752.87544,4590.059507,4590.059507,4590.059507,5305.430044,5305.430044,5305.430044,1.0,1.0,1.0,710.340167,710.340167,710.340167,57.304592,57.304592,57.304592,103.338839,103.338839,103.338839,503.27107,503.27107,503.27107,46.425666,46.425666,46.425666,20.83728,20.83728,20.83728,2.933423,2.933423,2.933423,13.753333,13.753333,13.753333,21.498507,21.498507,21.498507,47631.213712,47631.213712,47631.213712
laca,300,2.0,1,0.213167,0.213167,0.213167,32.7424,32.7424,32.7424,4855.117116,4855.117116,4855.117116,9230.193133,9230.193133,9230.193133,0.786833,0.786833,0.786833,0.749801,0.749801,0.749801,0.469388,0.469388,0.469388,0.468646,0.468646,0.468646,0.990648,0.990648,0.990648,16865.415289,16865.415289,16865.415289,27938.766667,27938.766667,27938.766667,7751.681996,7751.681996,7751.681996,4339.99284,4339.99284,4339.99284,4759.179373,4759.179373,4759.179373,1.0,1.0,1.0,701.319773,701.319773,701.319773,48.8168,48.8168,48.8168,103.166159,103.166159,103.166159,502.876309,502.876309,502.876309,46.460505,46.460505,46.460505,17.661616,17.661616,17.661616,2.51834,2.51834,2.51834,11.936667,11.936667,11.936667,18.674734,18.674734,18.674734,54833.445874,54833.445874,54833.445874
chang2019,300,2.0,1,0.108167,0.108167,0.108167,16.6144,16.6144,16.6144,3168.728654,3168.728654,3168.728654,5462.277201,5462.277201,5462.277201,0.891833,0.891833,0.891833,0.502847,0.502847,0.502847,0.696398,0.696398,0.696398,0.678674,0.678674,0.678674,1.0,1.0,1.0,27110.879449,27110.879449,27110.879449,41172.534667,41172.534667,41172.534667,7752.96364,7752.96364,7752.96364,11019.953773,11019.953773,11019.953773,8279.364818,8279.364818,8279.364818,1.0,1.0,1.0,1203.550968,1203.550968,1203.550968,55.879936,55.879936,55.879936,102.7505,102.7505,102.7505,1011.183986,1011.183986,1011.183986,33.736545,33.736545,33.736545,35.886784,35.886784,35.886784,2.981742,2.981742,2.981742,22.44,22.44,22.44,5.521794,5.521794,5.521794,185446.990431,185446.990431,185446.990431
etaroa,300,2.0,1,0.238389,0.238389,0.238389,36.616533,36.616533,36.616533,4269.534656,4269.534656,4269.534656,7747.976522,7747.976522,7747.976522,0.761611,0.761611,0.761611,0.718675,0.718675,0.718675,0.483724,0.483724,0.483724,0.482896,0.482896,0.482896,1.0,1.0,1.0,21175.165391,21175.165391,21175.165391,37480.296,37480.296,37480.296,7753.1322,7753.1322,7753.1322,5990.305364,5990.305364,5990.305364,7415.578653,7415.578653,7415.578653,1.0,1.0,1.0,775.924497,775.924497,775.924497,55.489504,55.489504,55.489504,103.355797,103.355797,103.355797,572.376255,572.376255,572.376255,44.702942,44.702942,44.702942,20.2612,20.2612,20.2612,2.611233,2.611233,2.611233,13.53,13.53,13.53,18.876338,18.876338,18.876338,54247.809153,54247.809153,54247.809153
no_raw,300,1.0,1,0.070056,0.070056,0.070056,21.521067,21.521067,21.521067,2263.08804,2263.08804,2263.08804,4743.841112,4743.841112,4743.841112,0.929944,0.929944,0.929944,0.956674,0.956674,0.956674,0.78302,0.78302,0.78302,0.749627,0.749627,0.749627,1.0,1.0,1.0,13939.798178,13939.798178,13939.798178,59582.926667,59582.926667,59582.926667,994.708978,994.708978,994.708978,568.344222,568.344222,568.344222,12376.744978,12376.744978,12376.744978,0.1,0.1,0.1,2526.300887,2526.300887,2526.300887,64.267168,64.267168,64.267168,102.114761,102.114761,102.114761,2359.918958,2359.918958,2359.918958,0.0,0.0,0.0,45.245904,45.245904,45.245904,1.790994,1.790994,1.790994,30.943333,30.943333,30.943333,3.407522,3.407522,3.407522,300511.604293,300511.604293,300511.604293
static,300,1.0,1,0.088333,0.088333,0.088333,27.136,27.136,27.136,5934.593068,5934.593068,5934.593068,9986.12669,9986.12669,9986.12669,0.911667,0.911667,0.911667,0.5692,0.5692,0.5692,0.486895,0.486895,0.486895,0.485867,0.485867,0.485867,1.0,1.0,1.0,10639.491604,10639.491604,10639.491604,20929.142667,20929.142667,20929.142667,7752.954511,7752.954511,7752.954511,1377.5336,1377.5336,1377.5336,1498.955929,1498.955929,1498.955929,1.0,1.0,1.0,556.080456,556.080456,556.080456,43.321104,43.321104,43.321104,102.925632,102.925632,102.925632,359.778566,359.778566,359.778566,50.055154,50.055154,50.055154,18.109232,18.109232,18.109232,3.256585,3.256585,3.256585,12.15,12.15,12.15,19.519478,19.519478,19.519478,52460.420369,52460.420369,52460.420369
adaptive,300,1.0,1,0.123556,0.123556,0.123556,37.956267,37.956267,37.956267,5401.86802,5401.86802,5401.86802,8588.431967,8588.431967,8588.431967,0.876444,0.876444,0.876444,0.716977,0.716977,0.716977,0.468795,0.468795,0.468795,0.468459,0.468459,0.468459,1.0,1.0,1.0,20860.949582,20860.949582,20860.949582,35001.64,35001.64,35001.64,7751.376222,7751.376222,7751.376222,6117.683058,6117.683058,6117.683058,6983.975578,6983.975578,6983.975578,1.0,1.0,1.0,768.342059,768.342059,768.342059,55.013552,55.013552,55.013552,103.360244,103.360244,103.360244,565.08167,565.08167,565.08167,44.886592,44.886592,44.886592,20.368832,20.368832,20.368832,2.651011,2.651011,2.651011,13.533333,13.533333,13.533333,19.760088,19.760088,19.760088,51821.631645,51821.631645,51821.631645
cluster_csv,300,1.0,1,0.1225,0.1225,0.1225,37.632,37.632,37.632,5435.274623,5435.274623,5435.274623,8679.260186,8679.260186,8679.260186,0.8775,0.8775,0.8775,0.672689,0.672689,0.672689,0.462178,0.462178,0.462178,0.461669,0.461669,0.461669,1.0,1.0,1.0,18285.00764,18285.00764,18285.00764,28977.981333,28977.981333,28977.981333,7751.191489,7751.191489,7751.191489,5044.388316,5044.388316,5044.388316,5472.121658,5472.121658,5472.121658,1.0,1.0,1.0,725.390896,725.390896,725.390896,54.292432,54.292432,54.292432,103.330754,103.330754,103.330754,521.796753,521.796753,521.796753,45.970956,45.970956,45.970956,20.068576,20.068576,20.068576,2.766588,2.766588,2.766588,13.42,13.42,13.42,20.751294,20.751294,20.751294,49346.31943,49346.31943,49346.31943
cluster_adaptive,300,1.0,1,0.128389,0.128389,0.128389,39.441067,39.441067,39.441067,5325.736883,5325.736883,5325.736883,8141.494565,8141.494565,8141.494565,0.871611,0.871611,0.871611,0.740687,0.740687,0.740687,0.470232,0.470232,0.470232,0.469823,0.469823,0.469823,1.0,1.0,1.0,18684.381102,18684.381102,18684.381102,34490.696,34490.696,34490.696,7751.440858,7751.440858,7751.440858,5006.15232,5006.15232,5006.15232,5926.787924,5926.787924,5926.787924,1.0,1.0,1.0,729.433962,729.433962,729.433962,57.097696,57.097696,57.097696,103.387166,103.387166,103.387166,523.016895,523.016895,523.016895,45.932205,45.932205,45.932205,21.205184,21.205184,21.205184,2.907074,2.907074,2.907074,13.906667,13.906667,13.906667,21.628314,21.628314,21.628314,47345.345872,47345.345872,47345.345872
laca,300,1.0,1,0.111111,0.111111,0.111111,34.133333,34.133333,34.133333,5821.533675,5821.533675,5821.533675,9867.523126,9867.523126,9867.523126,0.888889,0.888889,0.888889,0.741585,0.741585,0.741585,0.453069,0.453069,0.453069,0.452515,0.452515,0.452515,0.990344,0.990344,0.990344,17924.799489,17924.799489,17924.799489,28944.332,28944.332,28944.332,7752.667533,7752.667533,7752.667533,4844.846462,4844.846462,4844.846462,5322.113436,5322.113436,5322.113436,1.0,1.0,1.0,720.543258,720.543258,720.543258,48.574576,48.574576,48.574576,103.233158,103.233158,103.233158,522.772286,522.772286,522.772286,45.963238,45.963238,45.963238,17.67656,17.67656,17.67656,2.453227,2.453227,2.453227,12.076667,12.076667,12.076667,18.948666,18.948666,18.948666,54040.744337,54040.744337,54040.744337
chang2019,300,1.0,1,0.062167,0.062167,0.062167,19.0976,19.0976,19.0976,3630.497712,3630.497712,3630.497712,5470.450817,5470.450817,5470.450817,0.937833,0.937833,0.937833,0.310972,0.310972,0.310972,0.67759,0.67759,0.67759,0.659744,0.659744,0.659744,1.0,1.0,1.0,29777.1232,29777.1232,29777.1232,45209.842667,45209.842667,45209.842667,7753.104284,7753.104284,7753.104284,12503.73868,12503.73868,12503.73868,9487.736289,9487.736289,9487.736289,1.0,1.0,1.0,1237.042109,1237.042109,1237.042109,57.360784,57.360784,57.360784,102.881554,102.881554,102.881554,1043.885945,1043.885945,1043.885945,32.913826,32.913826,32.913826,35.422272,35.422272,35.422272,2.863465,2.863465,2.863465,22.413333,22.413333,22.413333,6.175247,6.175247,6.175247,165823.339024,165823.339024,165823.339024
etaroa,300,1.0,1,0.123139,0.123139,0.123139,37.828267,37.828267,37.828267,5329.01272,5329.01272,5329.01272,8399.038452,8399.038452,8399.038452,0.876861,0.876861,0.876861,0.702896,0.702896,0.702896,0.469663,0.469663,0.469663,0.468758,0.468758,0.468758,1.0,1.0,1.0,21699.42564,21699.42564,21699.42564,36569.294667,36569.294667,36569.294667,7751.339213,7751.339213,7751.339213,6528.829387,6528.829387,6528.829387,7405.420387,7405.420387,7405.420387,1.0,1.0,1.0,783.87986,783.87986,783.87986,55.12536,55.12536,55.12536,103.432247,103.432247,103.432247,580.830267,580.830267,580.830267,44.491986,44.491986,44.491986,20.402272,20.402272,20.402272,2.602729,2.602729,2.602729,13.793333,13.793333,13.793333,19.303094,19.303094,19.303094,53048.490424,53048.490424,53048.490424
no_raw,300,0.5,1,0.043994,0.043994,0.043994,26.973867,26.973867,26.973867,2737.396572,2737.396572,2737.396572,4879.197668,4879.197668,4879.197668,0.956006,0.956006,0.956006,0.976107,0.976107,0.976107,0.690675,0.690675,0.690675,0.680304,0.680304,0.680304,1.0,1.0,1.0,13875.427667,13875.427667,13875.427667,39956.322667,39956.322667,39956.322667,757.1,757.1,757.1,1358.4206,1358.4206,1358.4206,11759.907067,11759.907067,11759.907067,0.066667,0.066667,0.066667,2525.68888,2525.68888,2525.68888,63.383936,63.383936,63.383936,102.370272,102.370272,102.370272,2359.934672,2359.934672,2359.934672,0.0,0.0,0.0,40.497008,40.497008,40.497008,1.603404,1.603404,1.603404,24.936667,24.936667,24.936667,4.271922,4.271922,4.271922,239704.733962,239704.733962,239704.733962
static,300,0.5,1,0.044704,0.044704,0.044704,27.409067,27.409067,27.409067,6141.392125,6141.392125,6141.392125,9859.546318,9859.546318,9859.546318,0.955296,0.955296,0.955296,0.557281,0.557281,0.557281,0.482812,0.482812,0.482812,0.482401,0.482401,0.482401,1.0,1.0,1.0,11121.003387,11121.003387,11121.003387,21352.108,21352.108,21352.108,7752.898391,7752.898391,7752.898391,1668.523747,1668.523747,1668.523747,1695.216991,1695.216991,1695.216991,1.0,1.0,1.0,564.709988,564.709988,564.709988,43.249344,43.249344,43.249344,102.952334,102.952334,102.952334,368.675598,368.675598,368.675598,49.832712,49.832712,49.832712,18.977008,18.977008,18.977008,3.360487,3.360487,3.360487,12.643333,12.643333,12.643333,19.414614,19.414614,19.414614,52743.772185,52743.772185,52743.772185
adaptive,300,0.5,1,0.062296,0.062296,0.062296,38.1952,38.1952,38.1952,5778.163937,5778.163937,5778.163937,8760.110906,8760.110906,8760.110906,0.937704,0.937704,0.937704,0.685885,0.685885,0.685885,0.463528,0.463528,0.463528,0.462863,0.462863,0.462863,1.0,1.0,1.0,20951.172813,20951.172813,20951.172813,34443.302667,34443.302667,34443.302667,7751.32916,7751.32916,7751.32916,6232.009231,6232.009231,6232.009231,6957.1152,6957.1152,6957.1152,1.0,1.0,1.0,768.540639,768.540639,768.540639,54.70344,54.70344,54.70344,103.422079,103.422079,103.422079,565.539614,565.539614,565.539614,44.875507,44.875507,44.875507,21.30416,21.30416,21.30416,2.772028,2.772028,2.772028,14.22,14.22,14.22,19.879339,19.879339,19.879339,51510.766712,51510.766712,51510.766712
cluster_csv,300,0.5,1,0.062088,0.062088,0.062088,38.0672,38.0672,38.0672,5885.460072,5885.460072,5885.460072,9048.995958,9048.995958,9048.995958,0.937912,0.937912,0.937912,0.718371,0.718371,0.718371,0.458755,0.458755,0.458755,0.458415,0.458415,0.458415,1.0,1.0,1.0,17987.978289,17987.978289,17987.978289,29973.382667,29973.382667,29973.382667,7751.570613,7751.570613,7751.570613,4822.655907,4822.655907,4822.655907,5407.826498,5407.826498,5407.826498,1.0,1.0,1.0,720.530589,720.530589,720.530589,54.251296,54.251296,54.251296,103.349845,103.349845,103.349845,516.834475,516.834475,516.834475,46.094974,46.094974,46.094974,21.176848,21.176848,21.176848,2.939063,2.939063,2.939063,13.97,13.97,13.97,21.132871,21.132871,21.132871,48455.318682,48455.318682,48455.318682
cluster_adaptive,300,0.5,1,0.064384,0.064384,0.064384,39.4752,39.4752,39.4752,5730.917759,5730.917759,5730.917759,8501.233025,8501.233025,8501.233025,0.935616,0.935616,0.935616,0.748258,0.748258,0.748258,0.463515,0.463515,0.463515,0.463267,0.463267,0.463267,1.0,1.0,1.0,18626.629356,18626.629356,18626.629356,31155.646667,31155.646667,31155.646667,7751.656867,7751.656867,7751.656867,5099.561973,5099.561973,5099.561973,5775.410516,5775.410516,5775.410516,1.0,1.0,1.0,726.835807,726.835807,726.835807,56.49776,56.49776,56.49776,103.37077,103.37077,103.37077,520.982411,520.982411,520.982411,45.984866,45.984866,45.984866,22.029808,22.029808,22.029808,3.030919,3.030919,3.030919,14.376667,14.376667,14.376667,21.724411,21.724411,21.724411,47135.914861,47135.914861,47135.914861
laca,300,0.5,1,0.056715,0.056715,0.056715,34.773333,34.773333,34.773333,6154.633281,6154.633281,6154.633281,9962.071806,9962.071806,9962.071806,0.943285,0.943285,0.943285,0.726529,0.726529,0.726529,0.445642,0.445642,0.445642,0.445274,0.445274,0.445274,0.99044,0.99044,0.99044,17863.907187,17863.907187,17863.907187,28944.689333,28944.689333,28944.689333,7751.399444,7751.399444,7751.399444,4803.115693,4803.115693,4803.115693,5303.638813,5303.638813,5303.638813,1.0,1.0,1.0,718.769706,718.769706,718.769706,48.558176,48.558176,48.558176,103.259903,103.259903,103.259903,520.942822,520.942822,520.942822,46.008804,46.008804,46.008804,18.364336,18.364336,18.364336,2.554968,2.554968,2.554968,12.496667,12.496667,12.496667,19.351585,19.351585,19.351585,52915.561183,52915.561183,52915.561183
chang2019,300,0.5,1,0.033319,0.033319,0.033319,20.4288,20.4288,20.4288,4724.570204,4724.570204,4724.570204,5529.699596,5529.699596,5529.699596,0.966681,0.966681,0.966681,0.285443,0.285443,0.285443,0.668683,0.668683,0.668683,0.64826,0.64826,0.64826,1.0,1.0,1.0,30297.105529,30297.105529,30297.105529,44987.485333,44987.485333,44987.485333,7751.258827,7751.258827,7751.258827,12975.565533,12975.565533,12975.565533,9477.362662,9477.362662,9477.362662,1.0,1.0,1.0,1243.695708,1243.695708,1243.695708,57.677536,57.677536,57.677536,102.914781,102.914781,102.914781,1050.352373,1050.352373,1050.352373,32.751017,32.751017,32.751017,34.35888,34.35888,34.35888,2.762644,2.762644,2.762644,21.82,21.82,21.82,6.570353,6.570353,6.570353,155851.592442,155851.592442,155851.592442
etaroa,300,0.5,1,0.062951,0.062951,0.062951,38.596267,38.596267,38.596267,5760.581773,5760.581773,5760.581773,8652.807015,8652.807015,8652.807015,0.937049,0.937049,0.937049,0.734168,0.734168,0.734168,0.462652,0.462652,0.462652,0.461731,0.461731,0.461731,1.0,1.0,1.0,20204.335116,20204.335116,20204.335116,32998.344,32998.344,32998.344,7749.683453,7749.683453,7749.683453,5665.78576,5665.78576,5665.78576,6774.262031,6774.262031,6774.262031,1.0,1.0,1.0,755.580025,755.580025,755.580025,55.131104,55.131104,55.131104,103.37255,103.37255,103.37255,551.859654,551.859654,551.859654,45.216717,45.216717,45.216717,21.522528,21.522528,21.522528,2.848478,2.848478,2.848478,14.193333,14.193333,14.193333,20.432656,20.432656,20.432656,50115.853993,50115.853993,50115.853993
no_raw,300,0.3,1,0.030826,0.030826,0.030826,31.470933,31.470933,31.470933,2336.0441,2336.0441,2336.0441,4888.059422,4888.059422,4888.059422,0.969174,0.969174,0.969174,0.846696,0.846696,0.846696,0.635697,0.635697,0.635697,0.624339,0.624339,0.624339,1.0,1.0,1.0,24224.175143,24224.175143,24224.175143,103382.12,103382.12,103382.12,650.947238,650.947238,650.947238,1591.515524,1591.515524,1591.515524,21854.582857,21854.582857,21854.582857,0.046667,0.046667,0.046667,2524.607782,2524.607782,2524.607782,61.898896,61.898896,61.898896,102.722989,102.722989,102.722989,2359.985897,2359.985897,2359.985897,0.0,0.0,0.0,36.21744,36.21744,36.21744,1.434577,1.434577,1.434577,23.366667,23.366667,23.366667,4.986269,4.986269,4.986269,205363.973565,205363.973565,205363.973565
static,300,0.3,1,0.027106,0.027106,0.027106,27.6736,27.6736,27.6736,6215.874951,6215.874951,6215.874951,9956.837499,9956.837499,9956.837499,0.972894,0.972894,0.972894,0.575636,0.575636,0.575636,0.478734,0.478734,0.478734,0.478118,0.478118,0.478118,1.0,1.0,1.0,11121.003387,11121.003387,11121.003387,21352.108,21352.108,21352.108,7752.898391,7752.898391,7752.898391,1668.523747,1668.523747,1668.523747,1695.216991,1695.216991,1695.216991,1.0,1.0,1.0,564.322783,564.322783,564.322783,43.183344,43.183344,43.183344,102.960391,102.960391,102.960391,368.337772,368.337772,368.337772,49.841276,49.841276,49.841276,18.731008,18.731008,18.731008,3.319201,3.319201,3.319201,12.506667,12.506667,12.506667,19.615441,19.615441,19.615441,52203.77271,52203.77271,52203.77271
adaptive,300,0.3,1,0.037747,0.037747,0.037747,38.536533,38.536533,38.536533,5924.431297,5924.431297,5924.431297,8923.279067,8923.279067,8923.279067,0.962253,0.962253,0.962253,0.738778,0.738778,0.738778,0.461313,0.461313,0.461313,0.460308,0.460308,0.460308,1.0,1.0,1.0,20450.493756,20450.493756,20450.493756,33118.884,33118.884,33118.884,7753.23924,7753.23924,7753.23924,5958.077902,5958.077902,5958.077902,6726.374484,6726.374484,6726.374484,1.0,1.0,1.0,760.321318,760.321318,760.321318,54.821152,54.821152,54.821152,103.38511,103.38511,103.38511,557.026757,557.026757,557.026757,45.088299,45.088299,45.088299,21.451792,21.451792,21.451792,2.821411,2.821411,2.821411,14.21,14.21,14.21,20.273814,20.273814,20.273814,50508.50208,50508.50208,50508.50208
cluster_csv,300,0.3,1,0.037663,0.037663,0.037663,38.4512,38.4512,38.4512,5921.573853,5921.573853,5921.573853,8944.687784,8944.687784,8944.687784,0.962337,0.962337,0.962337,0.68623,0.68623,0.68623,0.455699,0.455699,0.455699,0.455188,0.455188,0.455188,1.0,1.0,1.0,18215.404142,18215.404142,18215.404142,30050.232,30050.232,30050.232,7751.603889,7751.603889,7751.603889,4971.350849,4971.350849,4971.350849,5482.483729,5482.483729,5482.483729,1.0,1.0,1.0,723.286687,723.286687,723.286687,54.206352,54.206352,54.206352,103.345039,103.345039,103.345039,519.7121,519.7121,519.7121,46.023197,46.023197,46.023197,20.906848,20.906848,20.906848,2.890534,2.890534,2.890534,13.793333,13.793333,13.793333,21.264708,21.264708,21.264708,48154.905941,48154.905941,48154.905941
cluster_adaptive,300,0.3,1,0.039209,0.039209,0.039209,40.029867,40.029867,40.029867,5812.453217,5812.453217,5812.453217,8433.968228,8433.968228,8433.968228,0.960791,0.960791,0.960791,0.740843,0.740843,0.740843,0.461,0.461,0.461,0.460259,0.460259,0.460259,1.0,1.0,1.0,18672.013284,18672.013284,18672.013284,30910.704,30910.704,30910.704,7751.545831,7751.545831,7751.545831,5123.435938,5123.435938,5123.435938,5789.328116,5789.328116,5789.328116,1.0,1.0,1.0,728.972765,728.972765,728.972765,56.777616,56.777616,56.777616,103.380872,103.380872,103.380872,522.877651,522.877651,522.877651,45.936626,45.936626,45.936626,22.082608,22.082608,22.082608,3.029278,3.029278,3.029278,14.39,14.39,14.39,21.965082,21.965082,21.965082,46619.447795,46619.447795,46619.447795
laca,300,0.3,1,0.033868,0.033868,0.033868,34.577067,34.577067,34.577067,6258.502995,6258.502995,6258.502995,10251.729335,10251.729335,10251.729335,0.966132,0.966132,0.966132,0.722896,0.722896,0.722896,0.448254,0.448254,0.448254,0.447607,0.447607,0.447607,0.992294,0.992294,0.992294,17540.554493,17540.554493,17540.554493,28502.248,28502.248,28502.248,7751.042213,7751.042213,7751.042213,4616.474311,4616.474311,4616.474311,5159.890884,5159.890884,5159.890884,1.0,1.0,1.0,712.859928,712.859928,712.859928,48.551808,48.551808,48.551808,103.247906,103.247906,103.247906,514.900231,514.900231,514.900231,46.159984,46.159984,46.159984,18.525376,18.525376,18.525376,2.59874,2.59874,2.59874,12.52,12.52,12.52,19.401885,19.401885,19.401885,52778.375739,52778.375739,52778.375739
chang2019,300,0.3,1,0.019308,0.019308,0.019308,19.712,19.712,19.712,5047.660994,5047.660994,5047.660994,5805.55116,5805.55116,5805.55116,0.980692,0.980692,0.980692,0.351953,0.351953,0.351953,0.672892,0.672892,0.672892,0.65101,0.65101,0.65101,1.0,1.0,1.0,30726.562493,30726.562493,30726.562493,43986.256,43986.256,43986.256,7751.18396,7751.18396,7751.18396,13314.806422,13314.806422,13314.806422,9605.062191,9605.062191,9605.062191,1.0,1.0,1.0,1260.220973,1260.220973,1260.220973,56.615984,56.615984,56.615984,102.864035,102.864035,102.864035,1068.438739,1068.438739,1068.438739,32.302216,32.302216,32.302216,34.36432,34.36432,34.36432,2.726849,2.726849,2.726849,21.726667,21.726667,21.726667,6.256681,6.256681,6.256681,163665.061492,163665.061492,163665.061492
etaroa,300,0.3,1,0.038215,0.038215,0.038215,39.0144,39.0144,39.0144,5863.077052,5863.077052,5863.077052,8838.602571,8838.602571,8838.602571,0.961785,0.961785,0.961785,0.715622,0.715622,0.715622,0.459191,0.459191,0.459191,0.458099,0.458099,0.458099,1.0,1.0,1.0,19904.330316,19904.330316,19904.330316,32480.16,32480.16,32480.16,7751.306893,7751.306893,7751.306893,5468.987924,5468.987924,5468.987924,6666.645387,6666.645387,6666.645387,1.0,1.0,1.0,751.146024,751.146024,751.146024,55.222784,55.222784,55.222784,103.354568,103.354568,103.354568,547.236486,547.236486,547.236486,45.332187,45.332187,45.332187,21.294416,21.294416,21.294416,2.834924,2.834924,2.834924,13.983333,13.983333,13.983333,20.775934,20.775934,20.775934,49287.796861,49287.796861,49287.796861
