num_stas,policy,seed,pdr,tput_kbps,avg_delay_ms,p95_delay_ms,drop_rate,fairness,col_rate,retry_rate,raw_fit_pass,e_total_mj,e_tx_mj,e_rx_mj,e_idle_mj,e_sleep_mj,ee_kbit_j,e_per_pkt_uj,assoc_mean_ms,assoc_max_ms,assoc_scan_ms,assoc_auth_ms,assoc_req_ms,assoc_frac
100,traffic_split,99,0.97,19.8656,642.916329,1532.346366,0.03,1.0,0.311016,0.311016,1.0,461.447081,65.495856,103.214062,239.745095,52.992068,51.660788,19821.609999,1692.150103,2352.684,7.1,734.95479,950.095313,0.97
100,laca,42,0.96,19.6608,666.190472,1632.993023,0.04,1.0,0.169742,0.169742,1.0,527.659864,52.874064,103.205828,320.573486,51.006485,44.71244,22901.903821,1631.946056,2168.549333,7.1,763.575458,861.270597,0.96
100,laca,7,0.98,20.0704,669.086558,1700.630153,0.02,1.0,0.182952,0.182952,1.0,488.32,54.899136,103.231835,278.127222,52.061807,49.321101,20761.904778,1629.325293,2110.48,7.1,752.632109,869.593184,0.98
100,laca,99,0.97,19.8656,652.476381,1621.404456,0.03,1.0,0.169357,0.169357,1.0,504.960321,53.374752,103.208374,296.777214,51.599981,47.209095,21690.735454,1592.146213,2048.909333,7.1,727.428852,857.617361,0.97
200,no_raw,42,0.244375,10.0096,2815.419289,4866.038543,0.755625,0.972577,0.922278,0.850921,1.0,2559.199227,101.66796,101.602806,2355.928461,0.0,2.346734,436351.104382,10599.687138,24108.512,7.1,1511.672301,9080.914838,0.975
200,no_raw,7,0.243958,9.992533,2887.425624,4938.343667,0.756042,0.965272,0.923798,0.851532,1.0,2559.218625,101.69292,101.598689,2355.927016,0.0,2.342715,437099.679772,10902.230366,25030.372,7.1,1497.6408,9397.489566,0.975
200,no_raw,99,0.245,10.0352,2737.16194,4811.644637,0.755,0.972331,0.922549,0.850959,1.0,2559.21121,101.683608,101.599962,2355.92764,0.0,2.352725,435240.001723,10529.05892,24643.112,7.1,1510.45812,9011.5008,0.975
200,static,42,0.468125,19.1744,3137.54858,8293.311584,0.531875,0.722382,0.475339,0.473893,1.0,497.838157,44.157864,102.302513,299.820986,51.556794,23.109197,44311.362476,3210.381183,3933.173333,7.1,1506.774667,1696.506516,0.975
200,static,7,0.473958,19.413333,3168.998355,8520.009325,0.526042,0.743154,0.473145,0.471708,1.0,519.811842,44.42832,102.319931,322.063757,50.999833,22.408108,45697.744316,3219.363282,3933.442667,7.1,1508.649174,1703.614107,0.965
200,static,99,0.473333,19.387733,3118.217786,8750.791823,0.526667,0.723217,0.471277,0.470556,1.0,486.288468,44.320152,102.31445,287.797019,51.856846,23.921275,42807.083432,3165.498027,3922.265333,7.1,1506.549585,1651.848442,0.98
