condition,policy,num_stas,seed,pdr,tput_kbps,avg_delay_ms,p95_delay_ms,drop_rate,fairness,col_rate,retry_rate,assoc_mean_ms,assoc_frac,e_total_mj,ee_kbit_j,elapsed_s
predicted,cluster_csv,400,7,0.380625,31.180799999999998,3095.0354113125923,7603.035557493682,0.619375,0.7505349192786797,0.5041464559536849,0.5030511657017681,24993.726803331712,1.0,803.7902744499463,11.637662581077308,16.27
predicted,cluster_csv,400,99,0.3790625,31.052799999999998,3175.0675181993647,7879.1198747572225,0.6209374999999999,0.7703144123600996,0.508833922261484,0.5079701609736945,24421.82899999846,1.0,793.144001218286,11.74545856198959,15.99
predicted,cluster_csv,500,42,0.2668333333333333,27.323733333333333,3552.133561822993,9837.249140523172,0.7331666666666667,0.652276235009702,0.5094107705308443,0.5086425443650611,30806.585586663325,1.0,882.1371992159194,7.433873104805869,19.15
predicted,cluster_csv,500,7,0.2645,27.084799999999998,3502.384286808606,9173.657992421808,0.7355,0.6691647957489206,0.5099601593625498,0.5094238430891818,30817.80027199328,1.0,882.16879437585,7.368603425378602,20.04
predicted,cluster_csv,500,99,0.26508333333333334,27.14453333333333,3545.1213324569826,9253.571474498764,0.7349166666666667,0.6467935057048803,0.5073017814817646,0.506766572367918,30950.02694132884,1.0,884.7977169145589,7.362912308044637,19.56
predicted,cluster_csv,600,42,0.19930555555555557,24.49066666666667,4039.1872391887464,10882.800411410752,0.8006944444444444,0.6657049106132609,0.5215417867435158,0.520821325648415,36814.686995551856,1.0,977.8571767476944,5.009047793282336,22.53
predicted,cluster_csv,600,7,0.19284722222222223,23.697066666666665,4039.4461875955017,10521.344933119344,0.8071527777777778,0.6727496292419087,0.5224627970942943,0.5215459482333028,38167.19840415111,1.0,1002.8348077476903,4.7260159865988145,23.12
predicted,cluster_csv,600,99,0.19375,23.808,4027.778781535603,10294.176102331037,0.80625,0.6475094829307247,0.5257167247634631,0.5248630575513978,37993.40868666375,1.0,999.9956328265982,4.761620794823685,23.34
predicted,cluster_csv,800,42,0.13255208333333332,21.717333333333332,4769.637431421132,13765.838306244319,0.8674479166666667,0.5933515023818249,0.5168616226978596,0.5158038825286212,53206.648254994725,1.0,1264.4318652665584,2.5763349449543145,28.05
predicted,cluster_csv,800,7,0.13145833333333334,21.538133333333334,4818.290895669353,13404.83080736842,0.8685416666666667,0.5966746590738798,0.5200275810192441,0.5187112141916881,51557.89163666216,1.0,1233.5092056249064,2.619129217088647,28.46
predicted,cluster_csv,800,99,0.13302083333333334,21.794133333333335,4650.852582312714,13155.409000724241,0.8669791666666666,0.5927860740825829,0.5184792108877513,0.5174179048570359,52143.86232666015,1.0,1244.328555464026,2.6272160882628808,29.02
predicted,cluster_csv,1000,42,0.09566666666666666,19.592533333333332,5217.055461696809,16115.423003289372,0.9043333333333333,0.59862551384252,0.5015073090267903,0.5007678744098742,65924.93013732645,1.0,1490.7753078112048,1.577101517365452,33.05
predicted,cluster_csv,1000,7,0.09616666666666666,19.694933333333335,5335.995086794357,16264.788512283878,0.9038333333333334,0.5696637283373608,0.5016560073092736,0.5006852444038373,65919.04748666153,1.0,1490.9177450332365,1.5851927498168676,32.21
predicted,cluster_csv,1000,99,0.09391666666666666,19.234133333333336,5354.487596316744,16781.654892565195,0.9060833333333334,0.5777460277171661,0.5049708604730888,0.50439949720032,64804.52543066002,1.0,1469.6019534058655,1.5705586091872623,32.15
predicted,cluster_adaptive,100,42,0.9875,20.224,721.9287430064929,1845.5950208508436,0.012499999999999956,0.9996262680192205,0.26302911671152435,0.2627844384634206,3924.3450800002206,1.0,417.78830841996864,58.08874856211761,2.42
predicted,cluster_adaptive,100,7,0.9833333333333333,20.13866666666667,713.9155396023124,1814.8401516285144,0.01666666666666672,0.9995692749461593,0.27441197434069853,0.2741743882157282,4479.282880000341,1.0,429.5165715999707,56.264185360716006,4.52
predicted,cluster_adaptive,100,99,0.9841666666666666,20.155733333333334,722.2699304455947,1850.7560754370713,0.015833333333333366,0.9995778836850969,0.27054300816914945,0.27030273906775587,4223.485293333497,1.0,426.4255035199676,56.72005965953544,2.7
predicted,cluster_adaptive,200,42,0.9233333333333333,37.81973333333333,1439.8013391553368,3630.322475431497,0.07666666666666666,0.998384906274143,0.38987155190566436,0.38966098125921245,8851.899740000186,1.0,576.3982301799688,39.36833739568376,7.12
predicted,cluster_adaptive,200,7,0.9241666666666667,37.85386666666667,1433.8105010558997,3581.274016339936,0.07583333333333331,0.997935777024971,0.37823723755728444,0.3778109346690824,9326.61221333355,1.0,579.3837976833024,39.200820062308345,7.26
predicted,cluster_adaptive,200,99,0.9229166666666667,37.80266666666667,1454.1566595766512,3607.4009625585654,0.07708333333333328,0.9982349590022177,0.3863972921514703,0.386291516818278,8928.677926666767,1.0,575.6354318699672,39.40271697021535,7.27
predicted,cluster_adaptive,300,42,0.6081944444444445,37.367466666666665,2397.5236921284345,5887.702386616041,0.3918055555555555,0.935237447265101,0.4695361470956958,0.4695361470956958,14545.36246666717,1.0,646.1449893333065,23.132558347452314,12.3
predicted,cluster_adaptive,300,7,0.6097222222222223,37.461333333333336,2381.5645852826106,5913.182422328603,0.3902777777777777,0.9084785232115247,0.46643904063957364,0.46610592938041306,15165.682408889134,1.0,655.54459121108,22.858145020539773,12.27
predicted,cluster_adaptive,300,99,0.6127777777777778,37.64906666666666,2346.975710872313,5546.846540068276,0.38722222222222225,0.9018933244375255,0.46424069249516764,0.46365240776535843,14233.896515555916,1.0,637.498610237749,23.622995289433376,12.58
predicted,cluster_adaptive,400,42,0.39395833333333335,32.273066666666665,2937.9332612298153,7483.809737235782,0.6060416666666666,0.7913692294073386,0.5083682008368201,0.5076708507670851,20451.100343333364,1.0,715.6753802549654,13.528368122081737,16.51
predicted,cluster_adaptive,400,7,0.39135416666666667,32.059733333333334,3001.669162771266,7599.793778002455,0.6086458333333333,0.7800955565380789,0.5080602032240813,0.5072198028879211,21982.85093333313,1.0,743.2058913466311,12.941124541643608,16.87
predicted,cluster_adaptive,400,99,0.39260416666666664,32.16213333333334,2990.5645653634097,7449.053262551996,0.6073958333333334,0.7998694227347463,0.508307453416149,0.5077639751552795,20270.78103666669,1.0,710.9177577082987,13.572090295090078,16.88
predicted,cluster_adaptive,500,42,0.28225,28.9024,3320.0270465488907,8544.095483034615,0.71775,0.6981146508443633,0.5116432821567619,0.5110556086094175,27421.01323466339,1.0,817.8557443652588,8.48141747220166,20.09
predicted,cluster_adaptive,500,7,0.2806666666666667,28.740266666666667,3339.398000338665,8441.520748851293,0.7193333333333334,0.7162609080002525,0.5179400279967583,0.5175716495984676,26965.286890665353,1.0,809.3774557972826,8.52218448956601,20.48
predicted,cluster_adaptive,500,99,0.27691666666666664,28.356266666666667,3334.015259852509,8669.186662238626,0.7230833333333333,0.7154315980433444,0.5199414562751555,0.5192096597145993,27141.023450663666,1.0,813.0358790132541,8.370484225443459,20.45
predicted,cluster_adaptive,600,42,0.21368055555555557,26.257066666666667,3766.7556787796475,9612.041701238142,0.7863194444444445,0.685992334333203,0.5267070484581498,0.5261563876651982,32632.888979996907,1.0,898.0836075165892,5.847354621976362,23.61
predicted,cluster_adaptive,600,7,0.2111111111111111,25.941333333333333,3677.645560185937,9453.694306315985,0.7888888888888889,0.7103895704578298,0.5283675838055575,0.527548303406841,32785.03021555136,1.0,901.4626602310123,5.755387211864218,23.6
predicted,cluster_adaptive,600,99,0.21270833333333333,26.1376,3658.960236515502,9300.598132514135,0.7872916666666667,0.7075071263743722,0.5266520126390988,0.5260337958510785,32719.215211108698,1.0,900.4412989410533,5.805508927842076,24.82
predicted,cluster_adaptive,800,42,0.13296875,21.7856,4480.049943597449,13529.004180376993,0.86703125,0.6953367969616796,0.524782254527226,0.5244689516887023,44400.66549832947,1.0,1097.2132963474037,2.978308785428102,28.81
predicted,cluster_adaptive,800,7,0.13390625,21.9392,4659.153460196286,13152.974643855081,0.86609375,0.696967629692113,0.5252392568962282,0.5249265027835116,44453.177605491444,1.0,1098.1670253770667,2.9967026180466885,29.65
predicted,cluster_adaptive,800,99,0.131875,21.6064,4514.922382596686,13627.775385547266,0.868125,0.6878781115879828,0.5244689516887023,0.5238423460116549,44234.5210383293,1.0,1094.2733115557523,2.9617463624259064,28.86
predicted,cluster_adaptive,1000,42,0.092875,19.020799999999998,5293.087679592338,16554.36737843622,0.907125,0.6903110083578851,0.5132043255549231,0.5125213431986341,57661.114121815364,0.996,1338.9498463598816,1.7046911848156807,34.21
predicted,cluster_adaptive,1000,7,0.09266666666666666,18.978133333333336,5183.449901147789,16251.70289107348,0.9073333333333333,0.7108975013115061,0.5134627426424546,0.5125519439858827,57524.634334359165,0.971,1365.7273062925765,1.667518830081972,33.5
predicted,cluster_adaptive,1000,99,0.091875,18.816,5259.810467237234,15759.480263697627,0.908125,0.6925647812534987,0.514752040175769,0.5140101580779547,58308.529978660874,1.0,1346.407488370558,1.6769960205231538,34.36
oracle,cluster_csv,100,42,0.9833333333333333,20.13866666666667,689.905869160166,1815.6215561634033,0.01666666666666672,0.9995692749461593,0.26080656846172423,0.26032359333494326,4537.959386666991,1.0,460.21835875330385,52.51072570304436,2.46
oracle,cluster_csv,100,7,0.9870833333333333,20.215466666666668,695.7846694139165,1623.6345636792983,0.012916666666666687,0.9996190086030315,0.2490733876945886,0.2490733876945886,4240.496960000314,1.0,451.23754016663844,53.76006613067146,2.39
oracle,cluster_csv,100,99,0.9833333333333333,20.13866666666667,686.2963568338125,1687.6635579757713,0.01666666666666672,0.9995692749461593,0.26652194886637726,0.2662807525325615,4316.738293333497,1.0,454.9842960466358,53.11480024691434,4.69
oracle,cluster_csv,200,42,0.91875,37.632,1438.1371904593525,3618.2391799087313,0.08125000000000004,0.9937710781808892,0.3818104275509116,0.38170380637594625,10378.857966666861,1.0,609.6740119466377,37.034873649782966,7.62
oracle,cluster_csv,200,7,0.9135416666666667,37.41866666666667,1459.617789074277,3677.5274526095764,0.0864583333333333,0.9930600745767614,0.3871309133241613,0.3870250820192613,10368.6123400002,1.0,613.0079596699693,36.624646786131876,7.97
oracle,cluster_csv,200,99,0.91875,37.632,1469.2914431794738,3706.835686845726,0.08125000000000004,0.9940961786174324,0.38456625864821714,0.3843533794571581,9720.042494977044,1.0,602.816555538879,37.456171023398085,7.64
oracle,cluster_csv,300,42,0.5329166666666667,32.7424,2627.3200448888447,6477.779518688269,0.4670833333333333,0.8656922859814074,0.4872042916190309,0.4863248614897546,17217.720204444755,1.0,700.6940668888603,18.691409873286908,13.05
oracle,cluster_csv,300,7,0.5329166666666667,32.7424,2702.1848430030036,6792.416289382634,0.4670833333333333,0.8754523074727509,0.48747011423005404,0.4871159125121757,16654.64321333366,1.0,691.1746649221936,18.94884269445024,12.44
oracle,cluster_csv,300,99,0.5326388888888889,32.72533333333333,2662.143438330966,6488.25245390957,0.4673611111111111,0.8513638284447378,0.4881709039548023,0.4877295197740113,16801.85621777804,1.0,693.6671911621929,18.870913170048727,12.51
oracle,cluster_csv,400,42,0.3853125,31.564799999999998,3135.9776204207355,7960.501169496007,0.6146875,0.7690137924057463,0.5026822341432629,0.5019722309876933,24217.252439996253,1.0,789.0864548749062,12.000510136118342,16.69
oracle,cluster_csv,400,7,0.38208333333333333,31.300266666666666,3068.272772896943,7580.874916455073,0.6179166666666667,0.7529113130680037,0.5037123876514263,0.5026182102383744,25045.325093327607,1.0,804.4733957282019,11.672331303759508,17.63
oracle,cluster_csv,400,99,0.38125,31.232,3224.134215596345,7848.777059654834,0.61875,0.7669705020153903,0.5044143149929056,0.5037048715119029,24439.87355666395,1.0,793.327877628266,11.81050138816673,17.52
oracle,cluster_csv,500,42,0.27,27.648,3680.3593755058937,9765.333520917844,0.73,0.6561820227528441,0.5071373752877973,0.506216423637759,30779.47707466406,1.0,882.0515933039292,7.52282525237001,20.62
oracle,cluster_csv,500,7,0.26825,27.468799999999998,3533.814314639948,9255.042810008228,0.73175,0.6500398983720711,0.506719913985101,0.5060287228323478,30446.27383466388,1.0,875.622273874588,7.52894506763566,19.62
oracle,cluster_csv,500,99,0.26516666666666666,27.153066666666664,3564.630373365816,9292.628926563657,0.7348333333333333,0.6521446827575573,0.5098441657164576,0.5093120486507031,31120.818463997843,1.0,888.230015370602,7.336766251116812,19.91
oracle,cluster_csv,600,42,0.19618055555555555,24.10666666666667,3992.6653122826756,10443.914717623045,0.8038194444444444,0.6620398022331724,0.5243122890181714,0.5238813474107592,36713.59861999452,1.0,975.9903258143239,4.939939675437483,24.53
oracle,cluster_csv,600,7,0.19236111111111112,23.63733333333333,4078.0327166404186,10667.552483228957,0.8076388888888889,0.6780576175326971,0.5223459749048358,0.521218102354434,38146.66805110858,1.0,1002.0700442099381,4.717700817405377,24.88
oracle,cluster_csv,600,99,0.19340277777777778,23.76533333333333,3998.521222170849,10670.535565462824,0.8065972222222222,0.6663080081782726,0.5266974760042659,0.5256309989335229,37964.54990221927,1.0,999.6634284010372,4.7546669525254135,23.28
oracle,cluster_csv,800,42,0.12989583333333332,21.282133333333334,4801.248079835275,14040.776475818657,0.8701041666666667,0.5860881200060305,0.520359466997211,0.5193678339014565,52972.75240333016,1.0,1259.9257651915952,2.533736580515558,27.96
oracle,cluster_csv,800,7,0.13046875,21.376,4654.090940115148,13078.11497949192,0.86953125,0.5916081542606224,0.5230259041421599,0.5222750594418721,51904.53209666199,1.0,1240.1928643207386,2.5854043288308755,28.68
oracle,cluster_csv,800,99,0.13338541666666667,21.853866666666665,4761.537740950967,13949.957040007874,0.8666145833333333,0.6068353720408809,0.516453953953954,0.5157032032032032,52031.08205699172,1.0,1242.2686689712075,2.6387850566293056,29.26
oracle,cluster_csv,1000,42,0.09641666666666666,19.746133333333336,5376.176625971725,16722.97080637185,0.9035833333333333,0.5724066153175809,0.5031244625351143,0.5022645187181104,64428.31654532885,1.0,1462.3761093619098,1.6203328164557602,33.64
oracle,cluster_csv,1000,7,0.09541666666666666,19.54133333333333,5233.0201829102425,16155.21781103569,0.9045833333333333,0.5909702726435115,0.5043766805881343,0.5032324503690142,65220.3383879921,1.0,1477.3798613538333,1.5872424292091933,32.36
oracle,cluster_csv,1000,99,0.09616666666666666,19.694933333333335,5444.126612140739,16721.257406658722,0.9038333333333334,0.58221979724637,0.5007138370167323,0.5000285534806693,65262.20093340035,1.0,1478.4106939492199,1.5986031551806248,32.83
oracle,cluster_adaptive,100,42,0.9845833333333334,20.164266666666666,648.9423911209992,1651.7947037106685,0.015416666666666634,0.9995827142371243,0.2596294490492443,0.2593856655290102,4105.430573333463,1.0,423.20125322663375,57.17639022926498,2.5
oracle,cluster_adaptive,100,7,0.985,20.1728,657.0890229931088,1665.8399884173994,0.015000000000000013,0.9995878943979395,0.2555746140651801,0.2555746140651801,4283.7957466668395,1.0,424.03514020663437,57.08809885002369,4.37
oracle,cluster_adaptive,100,99,0.9866666666666667,20.206933333333335,644.8091892037606,1652.1113498105922,0.013333333333333308,0.9996120935539076,0.26123046875,0.26123046875,4110.250773333465,1.0,424.7980517066342,57.081994379639724,2.65
oracle,cluster_adaptive,200,42,0.9185416666666667,37.623466666666666,1458.7043357477141,3708.62520787186,0.0814583333333333,0.9972646542790597,0.392293114339861,0.3920825436934091,8961.214166666821,1.0,578.9817287199683,38.989278728894455,7.49
oracle,cluster_adaptive,200,7,0.916875,37.5552,1445.9532121444493,3703.6756478641096,0.083125,0.9975998949287679,0.39513010763925177,0.3949210993834256,9176.749200000417,1.0,585.3690546733068,38.493869500115075,7.7
oracle,cluster_adaptive,200,99,0.9216666666666666,37.751466666666666,1428.1330105363322,3600.641709737093,0.07833333333333337,0.9979897201599086,0.38542655277865656,0.38542655277865656,9578.619673333584,1.0,588.7613573833028,38.472090119279926,7.42
oracle,cluster_adaptive,300,42,0.5929166666666666,36.4288,2403.3762739232743,5946.84032384809,0.40708333333333335,0.900568823660218,0.47557992408266553,0.47532686630113874,14728.436333333655,1.0,648.1185147999696,22.482801628491114,12.25
oracle,cluster_adaptive,300,7,0.6069444444444444,37.29066666666667,2463.612391436469,5920.630570053867,0.3930555555555556,0.9211937908212979,0.47394190871369296,0.47360995850622406,14978.223906666977,1.0,656.0534363777482,22.736359326190694,12.38
oracle,cluster_adaptive,300,99,0.6179166666666667,37.964800000000004,2336.806047198082,5847.0933407848315,0.38208333333333333,0.9149344778334003,0.4586971121558093,0.45852921423774345,14764.164626667134,1.0,648.3129966244175,23.423747601958922,12.26
oracle,cluster_adaptive,400,42,0.39208333333333334,32.11946666666667,3015.4198983446227,7502.066056155194,0.6079166666666667,0.7957591552460122,0.5077208153180975,0.5075663990117356,21010.53927999998,1.0,725.9841332332998,13.27279696470096,17.26
oracle,cluster_adaptive,400,7,0.39395833333333335,32.273066666666665,2906.747760542835,7428.04346804168,0.6060416666666666,0.7872228337442762,0.5056765163297046,0.5053654743390358,20253.8790000001,1.0,710.8898310383007,13.619438030023481,17.01
oracle,cluster_adaptive,400,99,0.3940625,32.2816,2952.0553113228293,7462.745578667496,0.6059375,0.8056049739929296,0.5099938022931515,0.5096064456151224,20385.523786666436,1.0,714.0591131082956,13.562574613526756,16.47
oracle,cluster_adaptive,500,42,0.28158333333333335,28.834133333333334,3276.4884039006606,8275.08298664172,0.7184166666666667,0.6915381726779928,0.5178094390026714,0.5176610270109825,26242.664501331234,1.0,796.4747177706082,8.688526886792001,20.32
oracle,cluster_adaptive,500,7,0.2793333333333333,28.603733333333334,3399.0387587897058,8585.519833454764,0.7206666666666667,0.7169870461361751,0.5203346671516915,0.5197526373226627,27469.23131466217,1.0,819.5241418932335,8.376685504518486,20.26
oracle,cluster_adaptive,500,99,0.27975,28.6464,3304.400384381994,8764.511105743131,0.7202500000000001,0.7067036026714326,0.5178804111770667,0.5172288982191979,28121.230487998528,1.0,831.6952184372826,8.266412800734946,20.88
oracle,cluster_adaptive,600,42,0.2152777777777778,26.453333333333333,3805.9416204016784,10277.531041508078,0.7847222222222222,0.7100845303540817,0.5264861886064613,0.5261417648274437,32133.222073328816,1.0,889.3147630854452,5.949149711976996,24.39
oracle,cluster_adaptive,600,7,0.2123611111111111,26.094933333333334,3670.9600055941946,9636.789398946281,0.7876388888888889,0.716447856332935,0.5285969002880263,0.5281854340968317,32942.17095555264,1.0,904.5195451843779,5.769899273545078,23.62
oracle,cluster_adaptive,600,99,0.2115277777777778,25.992533333333334,3596.4412435693803,9365.781905546153,0.7884722222222222,0.6979385568995606,0.5270596346087556,0.5258876249569114,32837.61661555256,1.0,902.4259471299317,5.7605908642143495,24.0
oracle,cluster_adaptive,800,42,0.13291666666666666,21.777066666666666,4648.049889290837,13651.231452901802,0.8670833333333333,0.7042283737024222,0.5244483450351053,0.5236960882647944,44590.29497998611,1.0,1100.7828931580445,2.9674879763334086,483.22
oracle,cluster_adaptive,800,7,0.13078125,21.4272,4504.474885872532,13030.244124490806,0.86921875,0.6953155050727834,0.5262863881819875,0.5255415554590032,44893.77515832585,1.0,1106.4202260698412,2.9049360489520875,134.21
oracle,cluster_adaptive,800,99,0.1296875,21.248,4532.295455624146,13621.515961465677,0.8703125,0.6942068255105697,0.5266003729024239,0.5258545680546923,45314.88726999624,1.0,1114.2361515090834,2.8604349227794894,29.08
oracle,cluster_adaptive,1000,42,0.09058333333333334,18.551466666666666,5343.645799335551,16760.358014410365,0.9094166666666667,0.6905011524238301,0.513172119487909,0.5124893314366998,58825.184085328205,1.0,1356.1947049705602,1.6414870164592812,32.34
oracle,cluster_adaptive,1000,7,0.089625,18.3552,5482.043497380853,17984.730145587208,0.910375,0.6926836169610736,0.5126169549191948,0.511993195350156,58816.21638666191,1.0,1355.734011776568,1.6246726724172527,33.15
oracle,cluster_adaptive,1000,99,0.09183333333333334,18.807466666666667,5293.2195548325535,16424.717086653065,0.9081666666666667,0.6790455259272472,0.5132944044446964,0.5123873235444186,59070.77081598992,1.0,1360.5703829738006,1.658786659068015,34.77
